Sensor ID;TIME;PA11;PA26;PA38;PA40;PA05B;PA97S;PD1190A;PD9217A;PD8082;PD2724;PD252451;PD3DBD32;PD3RNL00;QF14V;QM58AF;QV66HVX;DD16HPER;TF15H180;TF32V300;TF41V000;TF55ACCU;TF90J;TF95F6;TW13V090;TW26H000;TW80C;TH32D301;TH37G404;TH33C217;CX3RYZ;CX93BT;CL83BT;CL4340;CISGBL
Parameter;;Pressure ;Pressure ;Pressure ;Pressure ;Pressure ;Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Fluid Velocity ;Mass flow;Volumetric flow ;Density ;Temperature ;Temperature ;Temperature ;Temperature ;Temperature ;Temperature ;Wall Temperature ;Wall Temperature ;Wall Temperature ;Heater Rod Temperature ;Heater Rod Temperature ;Heater Rod Temperature ;Mixture Level ;Mixture Level ;Collapsed Level ;Collapsed Level ;Mass 
Location 1;;Intact Loop;Broken Loop;RPV;Pressurizer;Break;SG Intact Loop;Intact Loop;Intact Loop;Broken Loop;Broken Loop;Broken Loop;RPV;RPV;Intact Loop;SG Broken Loop;SG Broken Loop;Intact Loop;Intact Loop;RPV;Pressurizer;Intact Loop;Intact Loop;SG Intact Loop;Intact Loop;Broken Loop;Broken Loop;Core;Core;Upper Plenum;RPV;SG Intact Loop;SG Broken Loop;Pressurizer;SG Broken Loop
Location 2;;Hot Leg;Cold Leg;Upper plenum;Pressurizer;Break;Dome;Hot Leg;Loop Seal;U-tubes;Loop Seal;Pump;Downcomer;Core;Loop Seal;Auxiliary Feedwater;Steam Line;Cold Leg;Cold Leg;Downcomer;Pressurizer;ECCS;U-tubes;Riser;Loop Seal;Cold Leg;U-tubes;Level 1;Level 4;Level 17;RPV;Downcomer;Downcomer;Pressurizer;SG Broken Loop
Unit; ;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;m/s;kg/s;m3/s;kg/m3;K;K;K;K;K;K;K;K;K;K;K;K;m;m;m;m;Kg
;1.940,79;0,88;0,87;0,85;0,87;0,12;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,96;0,00;0,00;21,59;475,75;449,15;548,75;447,25;543,95;548,45;545,75;451,25;544,05;450,75;449,65;503,55;3,91;7,66;7,81;0,11;102,67
;1.943,40;0,88;0,87;0,85;0,87;0,12;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,96;0;0,00;19,39;474,55;449,05;548,65;447,15;544,25;548,45;545,75;451,15;544,15;450,55;449,45;503,85;3,90;7,66;7,81;0,11;102,71
;1.945,97;0,87;0,87;0,84;0,87;0,12;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,96;0,00;0,00;20,20;474,65;448,95;549,05;446,95;543,95;548,45;545,65;451,05;544,05;450,45;449,45;504,25;3,89;7,66;7,81;0,11;102,75
;1.948,59;0,87;0,87;0,84;0,87;0,12;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,94;0,00;0,00;20,09;475,75;448,95;548,55;447,15;543,95;548,45;545,65;450,95;544,05;450,35;449,45;504,65;3,87;7,66;7,81;0,11;102,75
;1.951,20;0,87;0,87;0,84;0,86;0,12;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,91;0,00;0,00;19,39;475,95;448,85;548,85;447,05;543,25;548,45;545,65;450,85;544,05;450,25;449,35;504,95;3,87;7,65;7,81;0,11;102,78
;1.953,81;0,87;0,87;0,84;0,86;0,12;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,88;0,00;0,00;20,49;475,35;448,75;548,75;446,95;542,05;548,45;545,55;450,85;543,95;450,35;449,25;505,25;3,87;7,66;7,81;0,11;102,76
;1.956,38;0,87;0,86;0,84;0,86;0,12;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,90;0,00;0,00;18,39;475,35;448,55;549,35;446,85;542,75;548,35;545,55;450,75;544,05;450,15;449,25;505,75;3,86;7,66;7,81;0,11;102,73
;1.959;0,87;0,86;0,83;0,86;0,12;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,92;0,00;0,00;19,89;475,65;448,55;549,05;446,75;543,65;548,45;545,55;450,65;544,05;450,15;449,05;506,15;3,87;7,64;7,81;0,10;102,76
;1.961,61;0,87;0,86;0,83;0,86;0,12;5,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,94;0;0,00;20,59;475,15;448,45;549,05;446,65;543,95;548,45;545,55;450,55;544,05;449,85;448,85;506,55;3,87;7,64;7,81;0,11;102,77
;1.964,18;0,86;0,86;0,83;0,86;0,12;5,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,94;0,00;0,00;18,79;474,15;448,45;549,25;446,45;544,35;548,35;545,55;450,55;544,05;449,85;448,95;506,85;3,86;7,65;7,81;0,11;102,70
;1.966,79;0,86;0,86;0,83;0,85;0,12;5,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,93;0;0,00;20,30;475,75;448,35;549,45;446,45;543,15;548,35;545,45;450,45;544,05;449,85;448,85;507,25;3,85;7,64;7,81;0,11;102,71
;1.969,41;0,86;0,86;0,83;0,85;0,12;5,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,95;0;0,00;18,49;474,95;448,25;549,25;446,45;542,75;548,35;545,45;450,35;543,95;449,85;448,75;507,55;3,85;7,64;7,81;0,11;102,67
;1.971,98;0,86;0,85;0,83;0,85;0,12;5,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,95;0,00;0,00;18,10;474,95;448,15;548,85;446,55;542,75;548,35;545,45;450,35;543,95;449,65;448,65;507,95;3,85;7,64;7,81;0,11;102,72
;1.974,59;0,86;0,85;0,83;0,85;0,12;5,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,97;0,00;0,00;19,29;474,85;448,05;548,65;446,35;543,55;548,25;545,45;450,25;544,05;449,55;448,55;508,35;3,84;7,64;7,81;0,10;102,70
;1.977,20;0,85;0,85;0,83;0,85;0,12;5,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,98;0,00;0,00;18,99;474,95;448,05;548,75;446,25;543,15;548,25;545,45;450,15;544,05;449,55;448,55;508,75;3,84;7,65;7,81;0,11;102,65
;1.979,78;0,85;0,85;0,82;0,85;0,12;5,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,98;0,00;0,00;19,20;474,75;447,95;549,05;446,25;543,25;548,35;545,45;450,05;544,05;449,45;448,45;509,15;3,83;7,64;7,81;0,11;102,68
;1.982,39;0,85;0,85;0,82;0,84;0,12;5,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,98;0,00;0,00;19,10;472,75;447,85;549,25;446,15;542,85;548,35;545,35;449,95;544,05;449,25;448,35;509,45;3,82;7,65;7,81;0,11;102,67
;1.985;0,85;0,85;0,82;0,84;0,12;5,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,99;0,00;0,00;19,80;473,25;447,75;548,85;446,05;542,35;548,35;545,35;449,95;544,05;449,25;448,25;509,85;3,82;7,64;7,80;0,11;102,55
;1.987,57;0,85;0,85;0,82;0,84;0,12;5,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,98;0,00;0,00;18,10;474,15;447,65;548,95;445,95;541,65;548,35;545,25;449,85;544,05;449,15;448,25;510,25;3,82;7,65;7,81;0,10;102,68
;1.990,19;0,85;0,84;0,82;0,84;0,12;5,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,99;0,00;0,00;19,20;474,85;447,65;549,25;445,85;541,95;548,25;545,25;449,75;543,95;449,15;448,15;510,65;3,81;7,65;7,81;0,10;102,71
;1.992,80;0,85;0,84;0,82;0,84;0,12;5,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,02;0,00;0,00;19,39;474,25;447,55;549,25;445,75;541,85;548,25;545,25;449,65;543,95;449,05;448,05;511,05;3,81;7,65;7,80;0,10;102,58
;1.995,41;0,84;0,84;0,81;0,84;0,12;5,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,01;0,00;0,00;19,70;473,95;447,45;549,05;445,65;541,85;548,25;545,25;449,55;543,95;448,95;447,95;511,45;3,80;7,64;7,81;0,11;102,71
;1.997,98;0,84;0,84;0,81;0,83;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,02;0,00;0,00;19,39;468,25;447,35;549,05;445,55;540,95;548,25;545,25;449,45;543,95;448,85;447,85;511,85;3,80;7,64;7,80;0,11;102,53
;2.000,60;0,84;0,84;0,81;0,83;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,03;0;0,00;20,59;473,35;447,25;549,05;445,55;541,35;548,15;545,25;449,35;543,95;448,75;447,75;512,25;3,80;7,64;7,81;0,11;102,66
;2.003,21;0,84;0,84;0,81;0,83;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,02;0,00;0,00;18,79;473,55;447,15;548,75;445,55;542,95;548,15;545,25;449,25;543,95;448,65;447,75;512,65;3,79;7,65;7,79;0,11;102,36
;2.005,78;0,84;0,83;0,81;0,83;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,97;0,00;0,00;19,10;473,95;447,15;549,45;445,45;542,25;548,15;545,15;449,25;543,95;448,55;447,65;512,95;3,79;7,65;7,79;0,11;102,31
;2.008,39;0,84;0,83;0,81;0,83;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,99;0,00;0,00;18,39;473,25;447,05;549,55;445,35;541,15;548,15;545,15;449,15;543,95;448,55;447,55;513,45;3,78;7,66;7,80;0,11;102,45
;2.011,01;0,83;0,83;0,80;0,83;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,01;0,00;0,00;18,60;473,75;446,95;548,95;445,25;541,25;548,15;545,15;449,05;543,95;448,35;447,45;513,75;3,78;7,66;7,80;0,11;102,49
;2.013,58;0,83;0,83;0,80;0,83;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,01;0,00;0,00;18,60;474,35;446,95;547,95;445,25;541,55;548,15;545,15;448,95;543,95;448,35;447,35;514,15;3,77;7,66;7,81;0,11;102,61
;2.016,19;0,83;0,83;0,80;0,82;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,01;0;0,00;18,60;473,75;446,75;548,65;445,25;541,25;548,15;545,05;448,85;543,95;448,35;447,45;514,45;3,75;7,66;7,81;0,11;102,70
;2.018,80;0,83;0,82;0,80;0,82;0,12;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,06;0;0,00;19,39;473,85;446,65;548,25;445,05;541,55;548,15;545,05;448,85;543,95;448,25;447,35;514,85;3,75;7,65;7,81;0,10;102,74
;2.021,38;0,83;0,82;0,80;0,82;0,12;5,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,17;0,00;0,00;18,79;472,45;446,65;549,15;444,95;543,55;548,15;545,05;448,75;544,25;448,05;447,25;515,25;3,75;7,64;7,81;0,10;102,75
;2.023,99;0,82;0,82;0,80;0,82;0,12;5,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,19;0;0,00;17,89;473,45;446,55;549,85;444,85;544,35;548,15;545,05;448,65;544,35;447,95;447,15;515,55;3,75;7,63;7,81;0,11;102,68
;2.026,60;0,82;0,82;0,79;0,82;0,12;5,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,19;0,00;0,00;18,39;474,55;446,45;548,25;444,85;544,45;548,05;545,05;448,55;544,45;447,95;447,15;515,85;3,74;7,64;7,81;0,11;102,75
;2.029,17;0,82;0,82;0,79;0,81;0,12;5,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,25;0,00;0,00;17,89;474,55;446,35;548,95;444,75;544,65;548,05;544,95;448,45;544,45;447,75;447,05;516,35;3,73;7,64;7,81;0,10;102,69
;2.031,79;0,82;0,82;0,79;0,81;0,12;5,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,26;0,00;0,00;19,39;474,25;446,25;549,35;444,55;544,85;548,05;544,95;448,35;544,55;447,75;446,95;516,85;3,73;7,65;7,80;0,11;102,60
;2.034,40;0,82;0,82;0,79;0,81;0,12;5,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,19;0,00;0,00;19,60;473,65;446,15;549,85;444,45;544,75;548,05;544,95;448,35;544,55;447,65;446,85;517,15;3,73;7,65;7,81;0,10;102,71
;2.036,97;0,82;0,81;0,79;0,81;0,12;5,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,18;0,00;0,00;17,19;472,75;446,15;549,65;444,45;544,55;548,05;544,95;448,25;544,55;447,55;446,75;517,55;3,73;7,65;7,80;0,10;102,60
;2.039,58;0,82;0,81;0,78;0,81;0,12;5,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,21;0,00;0,00;17,19;469,35;446,05;549,45;444,35;544,65;548,05;544,95;448,15;544,55;447,45;446,65;517,95;3,71;7,65;7,81;0,10;102,69
;2.042,20;0,81;0,81;0,78;0,81;0,12;5,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,22;0,00;0,00;17,39;473,35;445,95;549,15;444,15;544,95;547,95;544,85;448,05;544,55;447,35;446,45;518,25;3,71;7,64;7,81;0,10;102,74
;2.044,81;0,81;0,81;0,78;0,80;0,12;5,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,22;0,00;0,00;18,79;473,45;445,85;548,55;444,05;544,85;547,95;544,85;447,95;544,65;447,25;446,55;518,65;3,71;7,64;7,81;0,10;102,76
;2.047,38;0,81;0,81;0,78;0,80;0,12;5,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,22;0,00;0,00;18,29;474,05;445,75;547,75;444,15;544,75;547,95;544,85;447,85;544,65;447,15;446,35;518,95;3,70;7,64;7,81;0,10;102,67
;2.049,99;0,81;0,80;0,78;0,80;0,12;5,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,19;0,00;0,00;18,10;472,15;445,65;548,05;443,95;544,95;547,95;544,85;447,85;544,65;447,05;446,35;519,25;3,71;7,64;7,81;0,10;102,67
;2.052,61;0,80;0,80;0,78;0,80;0,12;5,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,18;0,00;0,00;17,50;473,65;445,55;549,85;443,85;544,85;547,95;544,85;447,85;544,65;446,95;446,15;519,55;3,70;7,65;7,80;0,10;102,61
;2.055,18;0,80;0,80;0,77;0,80;0,12;5,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,18;0,00;0,00;19,10;473,15;445,55;543,35;443,75;544,85;547,95;544,75;447,65;544,65;446,85;446,05;519,95;3,69;7,65;7,80;0,10;102,64
;2.057,79;0,81;0,81;0,78;0,80;0,12;5,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,04;0;0,00;17,00;472,45;445,75;508,85;443,85;544,95;547,85;544,75;446,25;544,65;446,95;446,25;520,25;3,09;7,65;7,81;0,11;102,69
;2.060,40;0,81;0,80;0,78;0,80;0,12;5,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,12;0,00;0,00;18,20;473,25;445,65;543,45;443,95;544,35;547,85;544,75;445,95;544,65;447,15;446,25;520,75;3,07;7,65;7,81;0,11;102,68
;2.062,98;0,80;0,80;0,78;0,80;0,12;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,14;0,00;0,00;16,60;472,35;445,45;549,85;443,85;544,55;547,85;544,75;445,85;544,65;446,95;446,15;520,95;3,13;7,65;7,81;0,10;102,68
;2.065,59;0,80;0,80;0,77;0,79;0,12;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,11;0;0,00;17,60;472,55;445,35;548,65;443,65;544,45;547,85;544,75;445,75;544,65;446,95;446,05;521,35;3,17;7,65;7,81;0,10;102,71
;2.068,20;0,80;0,80;0,77;0,79;0,12;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,12;0,00;0,00;18,99;473,05;445,25;547,75;443,65;544,15;547,85;544,65;445,95;544,75;446,85;445,95;521,75;3,20;7,65;7,81;0,10;102,67
;2.070,78;0,80;0,80;0,77;0,79;0,12;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,11;0,00;0,00;18,99;471,85;445,15;548,05;443,55;544,45;547,75;544,65;446,55;544,75;446,65;445,75;522,25;3,20;7,65;7,81;0,10;102,66
;2.073,39;0,80;0,79;0,77;0,79;0,12;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,07;0;0,00;18,79;471,55;445,05;548,85;443,45;544,45;547,75;544,65;446,75;544,75;446,55;445,75;522,65;3,20;7,65;7,81;0,10;102,69
;2.076;0,80;0,79;0,76;0,79;0,12;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,11;0,00;0,00;17,60;471,75;444,95;548,85;443,35;544,05;547,85;544,65;446,85;544,75;446,45;445,65;523,05;3,20;7,64;7,80;0,10;102,60
;2.078,57;0,79;0,79;0,76;0,79;0,12;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,13;0,00;0,00;18,60;472,15;444,85;549,25;443,25;544,25;547,75;544,55;446,95;544,75;446,35;445,45;523,45;3,19;7,64;7,79;0,10;102,40
;2.081,19;0,79;0,79;0,76;0,78;0,12;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,08;0;0,00;16,69;472,15;444,75;546,65;443,15;544,35;547,75;544,55;446,95;544,75;446,25;445,45;523,85;3,18;7,64;7,80;0,11;102,58
;2.083,80;0,79;0,79;0,76;0,78;0,12;5,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,10;0,00;0,00;18,89;471,55;444,65;548,85;443,05;544,15;547,75;544,55;446,85;544,75;446,15;445,35;524,25;3,18;7,64;7,80;0,10;102,46
;2.086,37;0,79;0,78;0,76;0,78;0,12;5,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,12;0,00;0,00;17,60;468,25;444,55;548,55;443,05;544,25;547,75;544,55;446,85;544,75;446,05;445,15;524,65;3,18;7,63;7,80;0,10;102,55
;2.088,98;0,79;0,78;0,76;0,78;0,12;5,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,09;0,00;0,00;17,29;469,45;444,45;549,15;442,75;544,25;547,75;544,45;446,65;544,75;445,95;445,15;525,15;3,18;7,63;7,80;0,10;102,53
;2.091,60;0,78;0,78;0,75;0,78;0,12;5,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,10;0,00;0,00;17,19;468,15;444,35;549,35;442,65;544,25;547,75;544,45;446,65;544,75;445,75;444,95;525,45;3,18;7,64;7,79;0,10;102,34
;2.094,21;0,78;0,78;0,75;0,77;0,12;5,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,10;0,00;0,00;18,49;471,55;444,25;549,05;442,65;544,05;547,65;544,45;446,55;544,85;445,75;444,85;525,85;3,19;7,65;7,80;0,10;102,53
;2.096,78;0,78;0,78;0,75;0,77;0,12;5,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,09;0,00;0,00;17,79;470,45;444,15;548,95;442,55;544,05;547,65;544,45;446,45;544,85;445,55;444,75;526,35;3,17;7,64;7,80;0,10;102,47
;2.099,39;0,78;0,77;0,75;0,77;0,12;5,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,06;0;0,00;18,29;468,65;444,05;547,25;442,45;543,85;547,65;544,45;446,35;544,85;445,55;444,65;526,65;3,16;7,63;7,80;0,10;102,51
;2.102,01;0,78;0,77;0,75;0,77;0,12;5,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,08;0,00;0,00;18,49;471,15;444,05;544,75;442,55;544,15;547,65;544,35;446,15;544,85;445,55;444,65;527,05;3,12;7,64;7,80;0,11;102,52
;2.104,58;0,78;0,77;0,75;0,77;0,12;5,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,01;0;0,00;18,10;471,25;443,95;548,65;429,45;544,15;547,65;544,35;446,15;544,75;445,35;444,55;527,35;3,12;7,64;7,80;0,11;102,46
;2.107,19;0,77;0,76;0,74;0,76;0,12;5,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,05;0;0,00;25,60;458,15;443,55;549,95;368,75;543,05;547,65;544,35;445,95;544,75;445,15;444,35;527,75;3,16;7,65;7,80;0,10;102,51
;2.109,80;0,77;0,76;0,74;0,76;0,12;5,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,22;0,00;0,00;27,99;464,35;443,45;546,25;332,45;543,35;547,55;544,35;445,45;544,55;444,85;443,95;528,45;3,74;7,66;7,79;0,10;102,32
;2.112,38;0,76;0,75;0,73;0,76;0,12;5,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,52;0,00;0,00;35,80;467,55;443,05;551,65;324,15;543,25;547,55;544,35;444,95;544,35;444,55;443,85;529,25;3,77;7,66;7,80;0,10;102,61
;2.114,99;0,76;0,75;0,73;0,75;0,12;5,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,80;0,00;0,00;139,69;469,25;442,85;551,75;315,75;543,15;547,65;544,35;444,65;544,15;444,35;443,55;530,05;3,78;7,65;7,80;0,10;102,65
;2.117,60;0,75;0,74;0,72;0,74;0,12;5,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,01;0;0,00;213,59;473,15;442,55;554,85;311,65;542,95;547,55;544,35;444,15;543,95;444,05;443,35;530,95;3,81;7,65;7,79;0,10;102,32
;2.120,17;0,75;0,74;0,72;0,74;0,12;5,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,36;0,00;0,00;95,20;468,75;442,35;554,75;307,55;542,75;547,45;544,35;444,05;543,85;443,95;443,15;531,75;3,83;7,65;7,79;0,10;102,37
;2.122,79;0,74;0,73;0,71;0,74;0,12;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;32,70;469,25;442,15;557,15;308,15;542,45;547,45;544,35;443,95;543,75;443,65;442,85;532,65;3,88;7,65;7,80;0,10;102,45
;2.125,40;0,74;0,73;0,71;0,73;0,12;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,88;0;0,00;31,00;470,45;441,85;557,55;306,85;542,45;547,45;544,35;443,55;543,65;443,45;442,75;533,55;3,92;7,65;7,80;0,10;102,53
;2.127,97;0,73;0,72;0,70;0,73;0,12;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,83;0;0,00;27,30;468,65;441,75;556,95;307,95;542,45;547,35;544,35;443,35;543,35;443,35;442,45;534,45;3,94;7,65;7,80;0,10;102,53
;2.130,58;0,73;0,72;0,70;0,73;0,12;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,95;0,00;0,00;28,09;470,25;441,55;553,05;306,25;542,45;547,25;544,35;443,35;543,25;443,15;442,35;535,45;3,95;7,65;7,80;0,10;102,53
;2.133,20;0,73;0,72;0,70;0,72;0,12;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,17;0;0,00;30,09;472,85;441,35;548,55;305,05;542,35;547,25;544,35;443,05;543,15;443,05;442,05;536,35;4,63;7,66;7,80;0,10;102,56
;2.135,77;0,72;0,71;0,69;0,72;0,12;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,21;0,00;0,00;28,59;464,45;441,25;550,15;304,65;542,25;547,25;544,35;442,85;543,15;442,85;441,75;537,15;4,64;7,66;7,80;0,10;102,55
;2.138,38;0,72;0,71;0,69;0,72;0,12;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,40;0,00;0,00;26,59;468,95;441,15;553,25;304,35;542,15;547,25;544,25;442,65;543,05;442,65;441,65;538,15;4,65;7,65;7,80;0,10;102,51
;2.140,99;0,72;0,71;0,69;0,71;0,12;5,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,60;0,00;0,00;37,40;467,35;440,95;550,45;303,75;542,05;547,05;544,25;442,45;542,85;442,45;441,55;539,05;4,66;7,64;7,80;0,10;102,47
;2.143,61;0,72;0,71;0,69;0,71;0,12;5,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,54;0,00;0,00;30,79;472,65;440,85;548,85;302,65;542,05;547,05;544,25;442,35;542,85;442,35;441,45;539,95;4,67;7,64;7,80;0,10;102,51
;2.146,18;0,71;0,70;0,68;0,71;0,12;5,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,59;0,00;0,00;27,49;469,85;440,75;552,25;303,15;541,95;547,05;544,25;442,45;542,85;442,15;441,35;540,75;4,70;7,65;7,80;0,10;102,54
;2.148,79;0,71;0,70;0,68;0,71;0,12;5,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,71;0,00;0,00;29,29;466,95;440,55;550,65;302,45;541,85;547,05;544,25;442,35;542,75;442,15;441,35;541,65;4,72;7,65;7,80;0,10;102,52
;2.151,40;0,71;0,70;0,68;0,70;0,12;5,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,85;0,00;0,00;30,50;466,85;440,45;550,85;302,55;541,75;546,95;544,25;441,95;542,75;442,05;441,35;542,25;4,74;7,65;7,80;0,10;102,52
;2.153,98;0,71;0,70;0,68;0,70;0,12;5,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,07;0;0,00;28,90;471,85;440,35;542,85;302,65;541,65;546,95;544,25;442,15;542,65;441,95;441,25;542,85;4,74;7,66;7,80;0,10;102,54
;2.156,59;0,70;0,69;0,67;0,70;0,12;5,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,88;0,00;0,00;31,39;470,25;440,25;547,35;302,65;541,65;546,85;544,15;442,05;542,55;441,85;441,05;543,65;4,76;7,64;7,80;0,10;102,46
;2.159,20;0,70;0,69;0,67;0,70;0,12;5,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,94;0,00;0,00;26,59;470,75;440,15;548,15;302,65;541,55;546,95;544,25;441,75;542,55;441,85;440,95;544,35;4,77;7,65;7,80;0,10;102,47
;2.161,77;0,70;0,69;0,67;0,70;0,12;5,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,03;0;0,00;27,90;464,25;440,05;546,95;303,25;541,45;546,95;544,15;441,65;542,55;441,75;441,05;544,85;4,78;7,64;7,80;0,10;102,44
;2.164,39;0,70;0,69;0,67;0,70;0,12;5,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,18;0,00;0,00;27,30;465,95;439,95;543,35;302,65;541,35;546,75;544,15;441,45;542,55;441,65;440,85;545,45;4,81;7,64;7,79;0,10;102,39
;2.167;0,70;0,69;0,67;0,69;0,12;5,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,40;0;0,00;27,59;472,35;439,95;548,75;302,85;541,25;546,85;544,15;441,45;542,45;441,65;440,85;545,95;4,84;7,65;7,79;0,10;102,38
;2.169,57;0,70;0,69;0,67;0,69;0,12;5,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,43;0,00;0,00;25,60;471,15;439,85;543,35;302,45;541,15;546,75;544,15;441,15;542,45;441,55;440,85;546,25;4,85;7,65;7,80;0,10;102,46
;2.172,18;0,69;0,68;0,66;0,69;0,12;5,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,43;0,00;0;27,20;466,05;439,75;547,65;302,45;541,05;546,65;544,15;441,35;542,35;441,65;440,75;546,45;4,88;7,64;7,78;0,10;102,20
;2.174,80;0,69;0,68;0,66;0,69;0,12;5,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,52;0,00;0,00;27,70;466,15;439,75;543,25;303,05;540,95;546,65;544,15;440,95;542,25;441,55;440,75;546,55;4,90;7,65;7,80;0,10;102,50
